Cyclone_Frequency,Depth_m,ClimSST,Country_Name,Distance_to_Shore,Exposure,Turbidity,Bleaching_Level,Temperature_Maximum,SSTA,TSA,Percent_Bleaching,Percent_Cover
54.44,4.0,302.82,Malaysia,1030.22,Sometimes,0.0757,Population,305.83,1.92,1.92,21.5,20.62
54.44,4.0,302.82,Malaysia,1030.22,Sometimes,0.0757,Population,305.83,1.92,1.92,21.5,5.62
53.8,5.0,262.15,Malaysia,138.34,Exposed,0.1711,Population,306.06,0.65,0.57,21.5,31.88
53.8,5.0,262.15,Malaysia,138.34,Exposed,0.1711,Population,306.06,0.65,0.57,21.5,10.0
54.44,12.0,302.28,Malaysia,4877.41,Sometimes,0.057,Population,305.54,0.67,0.59,22.25,36.25
54.44,12.0,302.28,Malaysia,4877.41,Sometimes,0.057,Population,305.54,0.67,0.59,22.25,5.62
53.74,5.0,301.81,Philippines,96.79,Sheltered,0.0909,Population,307.26,0.0,-0.09,22.25,77.5
53.74,5.0,301.81,Philippines,96.79,Sheltered,0.0909,Population,307.26,0.0,-0.09,22.25,0.0
49.05,3.0,262.15,Indonesia,163.71,Sheltered,0.0618,Population,304.95,1.02,0.68,22.5,64.38
49.05,3.0,262.15,Indonesia,163.71,Sheltered,0.0618,Population,304.95,1.02,0.68,22.5,0.0
49.63,9.0,302.56,Malaysia,71.93,Sheltered,0.0646,Population,306.8,-0.51,-0.89,22.5,36.88
49.63,9.0,302.56,Malaysia,71.93,Sheltered,0.0646,Population,306.8,-0.51,-0.89,22.5,8.75
54.05,6.0,302.69,Malaysia,3576.7,Sheltered,0.0731,Population,304.98,-1.71,-1.73,22.5,63.75
54.05,6.0,302.69,Malaysia,3576.7,Sheltered,0.0731,Population,304.98,-1.71,-1.73,22.5,0.62
55.58,4.0,262.15,Philippines,404.19,Sheltered,0.0503,Population,306.2,-0.23,-0.61,22.5,31.25
55.58,4.0,262.15,Philippines,404.19,Sheltered,0.0503,Population,306.2,-0.23,-0.61,22.5,0.0
50.27,10.0,302.06,Thailand,52.84,Exposed,0.0565,Population,306.89,0.1,-1.39,22.5,24.38
50.27,10.0,302.06,Thailand,52.84,Exposed,0.0565,Population,306.89,0.1,-1.39,22.5,0.0
47.27,4.0,262.15,Indonesia,135.86,Sheltered,0.0505,Population,305.33,0.06,-0.01,22.5,4.38
47.27,4.0,262.15,Indonesia,135.86,Sheltered,0.0505,Population,305.33,0.06,-0.01,22.5,0.0
47.45,10.0,301.57,Indonesia,47.74,Sheltered,0.0833,Population,305.42,0.0,-0.84,22.5,10.62
49.56,8.0,302.27,Malaysia,134.36,Exposed,0.0553,Population,305.41,-0.51,-1.9,22.5,40.62
49.56,8.0,302.27,Malaysia,134.36,Exposed,0.0553,Population,305.41,-0.51,-1.9,22.5,10.0
54.54,8.0,301.87,Malaysia,243.7,Sheltered,0.0727,Population,304.98,0.96,0.82,22.5,13.75
54.54,8.0,301.87,Malaysia,243.7,Sheltered,0.0727,Population,304.98,0.96,0.82,22.5,0.0
53.74,5.0,301.8,Philippines,394.15,Sheltered,0.0697,Population,305.42,0.36,0.29,22.75,28.75
53.74,5.0,301.8,Philippines,394.15,Sheltered,0.0697,Population,305.42,0.36,0.29,22.75,1.25
49.39,3.0,301.97,Indonesia,491.81,Exposed,0.0589,Colony,305.39,0.51,0.51,23.36,48.62
54.86,6.0,262.15,Indonesia,411.14,Sheltered,0.0618,Population,305.03,1.36,1.19,23.38,13.12
54.86,6.0,262.15,Indonesia,411.14,Sheltered,0.0618,Population,305.03,1.36,1.19,23.38,0.0
54.44,12.0,302.28,Malaysia,5925.24,Sometimes,0.057,Population,305.54,0.67,0.59,23.75,55.62
54.44,12.0,302.28,Malaysia,5925.24,Sometimes,0.057,Population,305.54,0.67,0.59,23.75,0.0
54.44,15.0,302.69,Malaysia,3615.58,Sometimes,0.0757,Population,305.52,1.07,1.01,24.25,30.62
54.44,15.0,302.69,Malaysia,3615.58,Sometimes,0.0757,Population,305.52,1.07,1.01,24.25,0.62
47.39,8.0,302.35,Indonesia,241.76,Exposed,0.0442,Population,305.47,1.84,0.86,25.0,31.25
47.39,8.0,302.35,Indonesia,241.76,Exposed,0.0442,Population,305.47,1.84,0.86,25.0,0.62
47.04,5.0,302.01,Indonesia,103.96,Sheltered,0.0434,Population,305.48,0.67,0.36,25.0,59.38
47.04,5.0,302.01,Indonesia,103.96,Sheltered,0.0434,Population,305.48,0.67,0.36,25.0,1.25
52.98,11.0,303.34,Malaysia,11753.74,Exposed,0.1771,Population,306.21,-0.32,-0.5,25.0,55.0
52.98,11.0,303.34,Malaysia,11753.74,Exposed,0.1771,Population,306.21,-0.32,-0.5,25.0,5.0
49.82,5.0,301.82,Malaysia,56.34,Sheltered,0.0513,Population,305.52,0.89,0.41,25.0,53.12
49.82,5.0,301.82,Malaysia,56.34,Sheltered,0.0513,Population,305.52,0.89,0.41,25.0,1.25
54.44,12.0,302.46,Malaysia,4877.41,Sometimes,0.057,Population,305.54,0.43,0.38,25.0,39.38
54.44,12.0,302.46,Malaysia,4877.41,Sometimes,0.057,Population,305.54,0.43,0.38,25.0,0.0
54.05,5.0,303.0,Malaysia,683.9,Sheltered,0.0768,Population,305.32,0.45,0.46,25.0,57.5
54.05,5.0,303.0,Malaysia,683.9,Sheltered,0.0768,Population,305.32,0.45,0.46,25.0,10.0
54.05,4.0,302.7,Malaysia,2654.09,Exposed,0.0721,Population,306.06,-1.7,-1.72,25.0,76.88
54.05,4.0,302.7,Malaysia,2654.09,Exposed,0.0721,Population,306.06,-1.7,-1.72,25.0,0.0
53.97,2.0,302.95,Malaysia,2575.7,Sheltered,0.0767,Population,305.39,-1.17,-1.18,25.0,56.25
53.97,2.0,302.95,Malaysia,2575.7,Sheltered,0.0767,Population,305.39,-1.17,-1.18,25.0,0.0
47.94,4.0,262.15,Philippines,833.24,Sheltered,0.0798,Population,305.41,-1.24,-1.25,25.0,51.88
47.94,4.0,262.15,Philippines,833.24,Sheltered,0.0798,Population,305.41,-1.24,-1.25,25.0,6.25
55.21,6.0,262.15,Philippines,88.87,Sheltered,0.0602,Population,310.59,0.55,0.35,26.25,8.75
55.21,6.0,262.15,Philippines,88.87,Sheltered,0.0602,Population,310.59,0.55,0.35,26.25,2.5
51.8,6.0,302.59,Philippines,372.46,Sheltered,0.0731,Population,306.74,1.28,-0.25,26.25,40.62
51.8,6.0,302.59,Philippines,372.46,Sheltered,0.0731,Population,306.74,1.28,-0.25,26.25,0.0
54.54,10.0,302.5,Malaysia,174.51,Sheltered,0.0727,Population,304.98,1.12,0.97,26.5,7.5
54.54,10.0,302.5,Malaysia,174.51,Sheltered,0.0727,Population,304.98,1.12,0.97,26.5,1.88
49.88,5.0,303.42,Cambodia,57.01,Sheltered,0.1002,Population,307.01,1.09,-0.29,27.5,11.25
49.88,5.0,303.42,Cambodia,57.01,Sheltered,0.1002,Population,307.01,1.09,-0.29,27.5,0.0
54.44,12.0,303.07,Malaysia,1435.1,Sometimes,0.077,Population,305.81,-0.86,-1.0,27.5,40.62
54.44,12.0,303.07,Malaysia,1435.1,Sometimes,0.077,Population,305.81,-0.86,-1.0,27.5,0.0
50.27,5.0,302.07,Thailand,182.74,Sheltered,0.0568,Population,306.79,-0.43,-1.35,27.5,38.75
50.27,5.0,302.07,Thailand,182.74,Sheltered,0.0568,Population,306.79,-0.43,-1.35,27.5,15.0
48.64,6.0,303.25,Malaysia,89.47,Sheltered,0.1509,Population,306.89,-0.14,-0.9,28.75,50.62
48.64,6.0,303.25,Malaysia,89.47,Sheltered,0.1509,Population,306.89,-0.14,-0.9,28.75,0.0
51.43,5.0,302.96,Malaysia,161.63,Exposed,0.2259,Population,306.33,0.83,0.29,28.75,53.75
51.43,5.0,302.96,Malaysia,161.63,Exposed,0.2259,Population,306.33,0.83,0.29,28.75,8.12
49.54,5.0,303.19,Malaysia,78.25,Sheltered,0.0734,Population,305.6,0.33,0.24,28.75,5.62
49.54,5.0,303.19,Malaysia,78.25,Sheltered,0.0734,Population,305.6,0.33,0.24,28.75,46.88
47.45,5.0,301.52,Indonesia,47.74,Sheltered,0.0833,Population,305.42,2.29,1.62,28.75,18.12
47.45,5.0,301.52,Indonesia,47.74,Sheltered,0.0833,Population,305.42,2.29,1.62,28.75,0.62
52.85,5.0,302.75,Philippines,185.64,Sheltered,0.0571,Population,306.11,0.43,0.34,29.25,65.62
52.85,5.0,302.75,Philippines,185.64,Sheltered,0.0571,Population,306.11,0.43,0.34,29.25,2.5
49.48,6.0,262.15,Malaysia,411.17,Sheltered,0.0553,Population,305.43,1.62,0.64,30.0,52.5
49.48,6.0,262.15,Malaysia,411.17,Sheltered,0.0553,Population,305.43,1.62,0.64,30.0,0.0
52.98,10.0,303.34,Malaysia,11297.09,Exposed,0.1771,Population,306.21,-0.32,-0.5,30.0,61.88
52.98,10.0,303.34,Malaysia,11297.09,Exposed,0.1771,Population,306.21,-0.32,-0.5,30.0,2.5
49.82,5.0,301.82,Malaysia,56.34,Sheltered,0.0513,Population,305.54,0.32,-0.59,30.0,23.12
49.82,5.0,301.82,Malaysia,56.34,Sheltered,0.0513,Population,305.54,0.32,-0.59,30.0,28.12
49.7,10.0,302.61,Malaysia,39.19,Exposed,0.0503,Population,305.97,-0.17,-0.5,30.0,38.75
49.7,10.0,302.61,Malaysia,39.19,Exposed,0.0503,Population,305.97,-0.17,-0.5,30.0,16.88
46.0,6.0,301.55,Indonesia,385.43,Sheltered,0.065,Colony,304.67,1.06,1.06,30.0,10.62
54.44,12.0,302.65,Malaysia,1024.04,Sometimes,0.0612,Population,305.81,0.08,0.08,31.25,45.0
54.44,12.0,302.65,Malaysia,1024.04,Sometimes,0.0612,Population,305.81,0.08,0.08,31.25,0.0
49.52,8.0,302.4,Malaysia,326.09,Sheltered,0.0637,Population,305.42,1.03,-0.29,31.75,70.0
49.52,8.0,302.4,Malaysia,326.09,Sheltered,0.0637,Population,305.42,1.03,-0.29,31.75,0.0
54.41,10.0,302.34,Malaysia,11175.61,Sheltered,0.1447,Population,306.07,0.39,0.33,32.5,28.12
54.41,10.0,302.34,Malaysia,11175.61,Sheltered,0.1447,Population,306.07,0.39,0.33,32.5,1.88
49.52,8.0,302.49,Malaysia,615.59,Exposed,0.0637,Population,305.42,-0.93,-0.94,32.5,33.12
49.52,8.0,302.49,Malaysia,615.59,Exposed,0.0637,Population,305.42,-0.93,-0.94,32.5,1.25
54.44,12.0,303.01,Malaysia,3892.4,Sometimes,0.057,Population,305.54,-0.9,-1.04,33.75,71.88
54.44,12.0,303.01,Malaysia,3892.4,Sometimes,0.057,Population,305.54,-0.9,-1.04,33.75,0.0
47.45,5.0,301.57,Indonesia,47.74,Sheltered,0.0833,Population,305.42,0.0,-0.84,33.75,10.62
52.85,5.0,302.75,Philippines,149.4,Sheltered,0.0582,Population,306.11,0.43,0.34,34.5,73.12
52.85,5.0,302.75,Philippines,149.4,Sheltered,0.0582,Population,306.11,0.43,0.34,34.5,0.62
47.73,6.0,262.15,Indonesia,125.46,Exposed,0.0484,Population,305.04,1.26,0.79,35.0,21.88
47.73,6.0,262.15,Indonesia,125.46,Exposed,0.0484,Population,305.04,1.26,0.79,35.0,0.62
48.35,3.0,301.98,Philippines,354.45,Sheltered,0.0805,Population,305.27,-0.01,-0.02,35.0,58.12
48.35,3.0,301.98,Philippines,354.45,Sheltered,0.0805,Population,305.27,-0.01,-0.02,35.0,0.0
47.0,6.0,300.36,Indonesia,66.24,Sheltered,0.046,Colony,305.01,1.56,0.87,35.0,10.62
47.0,6.0,262.15,Indonesia,128.45,Sheltered,0.0475,Colony,305.33,1.26,0.5,35.0,10.62
49.42,3.0,301.77,Indonesia,524.83,Sometimes,0.0598,Colony,305.13,-0.12,-0.14,36.9,46.88
54.24,8.0,302.78,Malaysia,16812.86,Sheltered,0.0892,Population,305.6,0.7,0.48,37.5,8.75
54.24,8.0,302.78,Malaysia,16812.86,Sheltered,0.0892,Population,305.6,0.7,0.48,37.5,36.25
49.63,5.0,302.56,Malaysia,73.84,Sheltered,0.0646,Population,306.8,-0.51,-0.89,37.5,15.0
49.63,5.0,302.56,Malaysia,73.84,Sheltered,0.0646,Population,306.8,-0.51,-0.89,37.5,38.12
49.62,6.0,262.15,Malaysia,261.45,Sheltered,0.0512,Population,305.89,-0.33,-0.62,37.5,10.62
49.62,6.0,262.15,Malaysia,261.45,Sheltered,0.0512,Population,305.89,-0.33,-0.62,37.5,8.12
47.45,5.0,301.54,Indonesia,47.74,Sheltered,0.0833,Population,305.42,1.96,1.28,37.5,31.25
47.45,5.0,301.54,Indonesia,47.74,Sheltered,0.0833,Population,305.42,1.96,1.28,37.5,3.12
49.35,3.0,301.85,Indonesia,401.78,Sheltered,0.0567,Colony,305.48,0.51,0.48,38.19,46.12
52.98,9.0,303.34,Malaysia,11357.37,Exposed,0.1771,Population,306.21,-0.32,-0.5,40.0,67.5
52.98,9.0,303.34,Malaysia,11357.37,Exposed,0.1771,Population,306.21,-0.32,-0.5,40.0,2.5
49.82,4.0,301.82,Malaysia,66.79,Sheltered,0.0513,Population,305.52,0.89,0.41,40.0,15.62
49.82,4.0,301.82,Malaysia,66.79,Sheltered,0.0513,Population,305.52,0.89,0.41,40.0,0.0
49.63,6.0,302.68,Malaysia,134.42,Exposed,0.0594,Population,305.79,-0.49,-0.8,40.0,26.88
49.63,6.0,302.68,Malaysia,134.42,Exposed,0.0594,Population,305.79,-0.49,-0.8,40.0,50.0
54.44,10.0,302.94,Malaysia,2185.49,Sometimes,0.0757,Population,305.83,0.73,0.7,40.0,48.75
54.44,10.0,302.94,Malaysia,2185.49,Sometimes,0.0757,Population,305.83,0.73,0.7,40.0,3.75
50.27,10.0,302.37,Thailand,182.74,Sheltered,0.0568,Population,306.79,1.39,1.12,40.0,75.62
50.27,10.0,302.37,Thailand,182.74,Sheltered,0.0568,Population,306.79,1.39,1.12,40.0,3.12
53.74,5.0,301.65,Philippines,49.31,Sheltered,0.06,Population,305.74,0.34,0.12,40.25,45.62
53.74,5.0,301.65,Philippines,49.31,Sheltered,0.06,Population,305.74,0.34,0.12,40.25,6.25
49.39,3.0,301.89,Indonesia,37.85,Sheltered,0.0566,Colony,305.7,0.18,0.16,41.26,59.38
48.0,6.0,300.61,Indonesia,4.79,Sheltered,0.0443,Colony,305.54,-0.05,-1.54,41.5,10.62
49.33,3.0,301.88,Indonesia,3720.34,Sheltered,0.0559,Colony,305.55,0.22,0.2,42.38,66.0
47.39,8.0,301.03,Indonesia,107.79,Sheltered,0.0849,Population,305.47,0.01,-0.22,42.5,4.38
47.39,8.0,301.03,Indonesia,107.79,Sheltered,0.0849,Population,305.47,0.01,-0.22,42.5,5.0
47.39,8.0,300.45,Indonesia,107.79,Sheltered,0.0849,Population,305.47,1.32,-0.14,42.5,4.38
47.39,8.0,300.45,Indonesia,107.79,Sheltered,0.0849,Population,305.47,1.32,-0.14,42.5,5.0
54.44,14.0,302.98,Malaysia,1831.52,Sometimes,0.0612,Population,305.81,1.65,1.59,42.5,59.38
54.44,14.0,302.98,Malaysia,1831.52,Sometimes,0.0612,Population,305.81,1.65,1.59,42.5,0.62
50.27,5.0,302.14,Thailand,192.52,Exposed,0.0565,Population,306.89,-0.29,-0.86,42.5,70.62
50.27,5.0,302.14,Thailand,192.52,Exposed,0.0565,Population,306.89,-0.29,-0.86,42.5,3.12
52.98,8.0,303.34,Malaysia,11357.37,Exposed,0.1771,Population,306.21,-0.32,-0.5,43.75,60.62
52.98,8.0,303.34,Malaysia,11357.37,Exposed,0.1771,Population,306.21,-0.32,-0.5,43.75,1.88
54.44,6.0,302.9,Malaysia,1396.24,Sometimes,0.077,Population,305.81,0.53,0.5,43.75,28.75
54.44,6.0,302.9,Malaysia,1396.24,Sometimes,0.077,Population,305.81,0.53,0.5,43.75,0.62
54.44,13.0,302.83,Malaysia,4147.52,Sometimes,0.0757,Population,305.52,1.91,1.84,44.75,49.38
54.44,13.0,302.83,Malaysia,4147.52,Sometimes,0.0757,Population,305.52,1.91,1.84,44.75,1.88
49.43,5.0,302.47,Thailand,74.39,Sheltered,0.0633,Population,306.89,1.4,1.26,45.0,28.12
49.43,5.0,302.47,Thailand,74.39,Sheltered,0.0633,Population,306.89,1.4,1.26,45.0,15.62
49.37,3.0,301.7,Indonesia,400.07,Sometimes,0.0665,Colony,305.51,0.4,0.32,45.03,40.88
49.39,3.0,301.87,Indonesia,277.34,Sheltered,0.0675,Colony,305.7,0.23,0.2,45.94,66.0
49.35,3.0,302.01,Indonesia,505.16,Exposed,0.0639,Colony,305.16,0.59,0.59,46.02,40.88
49.62,4.0,262.15,Malaysia,105.45,Sheltered,0.0502,Population,305.89,0.14,-0.05,46.25,11.88
49.62,4.0,262.15,Malaysia,105.45,Sheltered,0.0502,Population,305.89,0.14,-0.05,46.25,1.25
50.27,10.0,302.14,Thailand,192.52,Exposed,0.0565,Population,306.89,-0.29,-0.86,46.25,24.38
50.27,10.0,302.14,Thailand,192.52,Exposed,0.0565,Population,306.89,-0.29,-0.86,46.25,4.38
49.39,3.0,301.98,Indonesia,226.26,Exposed,0.0597,Colony,305.76,0.61,0.62,46.41,54.0
49.3,3.0,301.74,Indonesia,4205.48,Exposed,0.0753,Colony,305.48,0.82,0.73,46.46,50.5
49.62,6.0,262.15,Malaysia,43.41,Sheltered,0.0513,Population,305.89,-0.33,-0.62,47.5,41.88
49.62,6.0,262.15,Malaysia,43.41,Sheltered,0.0513,Population,305.89,-0.33,-0.62,47.5,15.0
54.44,14.0,302.61,Malaysia,5925.24,Sometimes,0.057,Population,305.54,0.16,0.11,47.5,55.0
54.44,14.0,302.61,Malaysia,5925.24,Sometimes,0.057,Population,305.54,0.16,0.11,47.5,0.0
50.27,5.0,302.37,Thailand,182.74,Sheltered,0.0568,Population,306.79,1.39,1.12,47.5,51.25
50.27,5.0,302.37,Thailand,182.74,Sheltered,0.0568,Population,306.79,1.39,1.12,47.5,20.62
49.39,3.0,302.04,Indonesia,286.08,Sheltered,0.0555,Colony,305.48,0.74,0.75,48.34,28.75
49.28,3.0,301.68,Indonesia,145.22,Sheltered,0.0707,Colony,305.47,0.66,0.55,48.35,54.62
49.35,3.0,301.87,Indonesia,340.32,Sheltered,0.0575,Colony,304.89,0.35,0.32,48.37,65.88
47.2,4.0,301.55,Indonesia,264.34,Sheltered,0.0833,Colony,305.42,1.56,1.56,48.66,63.29
35.76,3.0,300.69,Indonesia,350.02,Sheltered,0.0416,Colony,305.44,1.53,-0.16,49.25,76.5
47.9,10.0,300.97,Indonesia,10637.3,Exposed,0.043,Population,305.1,0.98,0.56,50.0,15.0
47.9,10.0,300.97,Indonesia,10637.3,Exposed,0.043,Population,305.1,0.98,0.56,50.0,0.0
52.98,6.0,303.24,Malaysia,7642.58,Exposed,0.4293,Population,306.39,-0.6,-0.93,50.0,17.5
52.98,6.0,303.24,Malaysia,7642.58,Exposed,0.4293,Population,306.39,-0.6,-0.93,50.0,0.62
48.64,3.0,303.25,Malaysia,44.79,Sheltered,0.1414,Population,306.89,-0.14,-0.9,50.0,35.0
48.64,3.0,303.25,Malaysia,44.79,Sheltered,0.1414,Population,306.89,-0.14,-0.9,50.0,0.0
47.0,6.0,301.31,Indonesia,84.46,Sheltered,0.0372,Colony,305.44,-0.35,-0.5,52.0,10.62
48.64,6.0,303.25,Malaysia,29.27,Sheltered,0.1509,Population,306.89,-0.14,-0.9,52.5,47.5
48.64,6.0,303.25,Malaysia,29.27,Sheltered,0.1509,Population,306.89,-0.14,-0.9,52.5,0.0
46.35,4.0,302.69,Indonesia,140.61,Sheltered,0.0617,Colony,305.57,0.61,0.59,54.51,63.0
50.27,10.0,302.06,Thailand,182.74,Sheltered,0.0568,Population,306.79,1.15,-0.14,55.0,86.25
50.27,10.0,302.06,Thailand,182.74,Sheltered,0.0568,Population,306.79,1.15,-0.14,55.0,0.0
50.27,4.0,302.06,Thailand,109.09,Sheltered,0.0568,Population,306.89,0.42,-1.05,55.0,46.25
50.27,4.0,302.06,Thailand,109.09,Sheltered,0.0568,Population,306.89,0.42,-1.05,55.0,0.0
47.39,8.0,300.44,Indonesia,158.91,Sheltered,0.0442,Population,305.47,1.46,0.2,57.5,56.88
47.39,8.0,300.44,Indonesia,158.91,Sheltered,0.0442,Population,305.47,1.46,0.2,57.5,0.0
50.27,10.0,302.47,Thailand,73.88,Exposed,0.0565,Population,306.89,1.4,1.26,57.5,23.75
50.27,10.0,302.47,Thailand,73.88,Exposed,0.0565,Population,306.89,1.4,1.26,57.5,12.5
49.35,3.0,302.01,Indonesia,186.35,Exposed,0.058,Colony,305.16,0.59,0.59,57.53,52.25
49.39,3.0,301.84,Indonesia,1433.28,Sheltered,0.0634,Colony,305.41,0.25,0.23,57.58,54.62
49.39,3.0,302.04,Indonesia,913.28,Sometimes,0.0555,Colony,305.48,0.74,0.75,57.85,37.12
47.0,6.0,301.22,Indonesia,154.96,Sheltered,0.0849,Colony,305.47,0.83,0.69,58.0,10.62
53.79,6.0,301.6,Philippines,20.3,Sheltered,0.0666,Population,307.26,1.09,0.92,59.5,78.75
53.79,6.0,301.6,Philippines,20.3,Sheltered,0.0666,Population,307.26,1.09,0.92,59.5,1.25
47.39,5.0,301.85,Indonesia,235.34,Sheltered,0.0849,Population,305.47,0.21,-1.54,60.0,20.62
47.39,5.0,301.85,Indonesia,235.34,Sheltered,0.0849,Population,305.47,0.21,-1.54,60.0,10.62
50.27,10.0,302.1,Thailand,182.74,Sheltered,0.0568,Population,306.79,0.65,-0.81,62.5,91.88
50.27,10.0,302.1,Thailand,182.74,Sheltered,0.0568,Population,306.79,0.65,-0.81,62.5,0.0
47.45,10.0,301.54,Indonesia,47.74,Sheltered,0.0833,Population,305.42,1.96,1.28,62.5,3.75
47.45,10.0,301.54,Indonesia,47.74,Sheltered,0.0833,Population,305.42,1.96,1.28,62.5,0.0
48.23,4.0,302.52,Thailand,21.34,Sheltered,0.0728,Population,306.0,1.11,0.52,63.75,20.0
48.23,4.0,302.52,Thailand,21.34,Sheltered,0.0728,Population,306.0,1.11,0.52,63.75,0.0
49.43,5.0,302.77,Thailand,74.39,Sheltered,0.0633,Population,306.89,3.31,3.27,63.75,32.5
49.43,5.0,302.77,Thailand,74.39,Sheltered,0.0633,Population,306.89,3.31,3.27,63.75,27.5
23.07,5.0,300.62,Indonesia,178.18,Sheltered,0.0532,Colony,305.22,1.53,0.0,63.89,58.0
49.78,4.0,302.29,Malaysia,61.82,Sheltered,0.0782,Population,306.34,-1.02,-2.13,65.0,58.75
49.78,4.0,302.29,Malaysia,61.82,Sheltered,0.0782,Population,306.34,-1.02,-2.13,65.0,7.5
49.78,4.0,302.17,Malaysia,61.82,Sheltered,0.0782,Population,306.34,0.63,0.06,65.0,66.25
49.78,4.0,302.17,Malaysia,61.82,Sheltered,0.0782,Population,306.34,0.63,0.06,65.0,0.62
49.62,9.0,302.69,Malaysia,67.44,Sheltered,0.0505,Population,305.7,-0.3,-0.64,65.0,28.12
49.62,9.0,302.69,Malaysia,67.44,Sheltered,0.0505,Population,305.7,-0.3,-0.64,65.0,1.25
47.45,10.0,301.52,Indonesia,47.74,Sheltered,0.0833,Population,305.42,2.29,1.62,65.0,5.62
47.45,10.0,301.52,Indonesia,47.74,Sheltered,0.0833,Population,305.42,2.29,1.62,65.0,0.0
50.27,4.0,302.1,Thailand,182.74,Sheltered,0.0568,Population,306.79,0.65,-0.81,66.25,28.75
50.27,4.0,302.1,Thailand,182.74,Sheltered,0.0568,Population,306.79,0.65,-0.81,66.25,0.62
50.27,4.0,302.77,Thailand,109.09,Sheltered,0.0568,Population,306.89,3.31,3.27,66.25,58.12
50.27,4.0,302.77,Thailand,109.09,Sheltered,0.0568,Population,306.89,3.31,3.27,66.25,0.0
50.27,4.0,302.03,Thailand,109.09,Sheltered,0.0568,Population,306.89,1.44,0.29,66.25,61.88
50.27,4.0,302.03,Thailand,109.09,Sheltered,0.0568,Population,306.89,1.44,0.29,66.25,0.0
47.39,10.0,301.88,Indonesia,241.76,Exposed,0.0442,Population,305.47,0.73,0.74,67.5,23.12
47.39,10.0,301.88,Indonesia,241.76,Exposed,0.0442,Population,305.47,0.73,0.74,67.5,3.75
47.2,4.0,301.52,Indonesia,150.85,Sheltered,0.0484,Colony,306.27,1.03,1.02,67.72,55.0
47.39,4.0,300.45,Indonesia,107.79,Sheltered,0.0849,Population,305.47,1.32,-0.14,70.0,7.5
47.39,4.0,300.45,Indonesia,107.79,Sheltered,0.0849,Population,305.47,1.32,-0.14,70.0,2.5
49.62,6.0,302.69,Malaysia,88.97,Sheltered,0.0505,Population,305.7,-0.3,-0.64,70.0,20.0
49.62,6.0,302.69,Malaysia,88.97,Sheltered,0.0505,Population,305.7,-0.3,-0.64,70.0,3.75
50.27,4.0,302.06,Thailand,52.84,Exposed,0.0565,Population,306.89,0.1,-1.39,70.0,53.75
50.27,4.0,302.06,Thailand,52.84,Exposed,0.0565,Population,306.89,0.1,-1.39,70.0,0.0
49.62,9.0,302.88,Malaysia,26.71,Sheltered,0.0444,Population,305.91,-0.01,-0.2,70.0,16.25
49.62,9.0,302.88,Malaysia,26.71,Sheltered,0.0444,Population,305.91,-0.01,-0.2,70.0,15.62
54.44,4.0,301.78,Philippines,127.68,Sheltered,0.0569,Population,304.94,0.04,-0.21,72.0,23.75
54.44,4.0,301.78,Philippines,127.68,Sheltered,0.0569,Population,304.94,0.04,-0.21,72.0,15.62
49.82,4.0,301.82,Malaysia,92.36,Sheltered,0.0513,Population,305.52,0.89,0.41,72.5,65.0
49.82,4.0,301.82,Malaysia,92.36,Sheltered,0.0513,Population,305.52,0.89,0.41,72.5,16.88
54.44,16.0,303.14,Malaysia,2185.49,Sometimes,0.0757,Population,305.83,1.72,1.61,72.5,38.12
54.44,16.0,303.14,Malaysia,2185.49,Sometimes,0.0757,Population,305.83,1.72,1.61,72.5,0.0
49.43,5.0,302.23,Thailand,74.39,Sheltered,0.0633,Population,306.89,2.35,1.83,72.5,26.88
49.43,5.0,302.23,Thailand,74.39,Sheltered,0.0633,Population,306.89,2.35,1.83,72.5,18.12
47.0,6.0,301.22,Indonesia,280.59,Sometimes,0.0442,Colony,305.47,0.83,0.69,73.0,10.62
47.39,4.0,300.44,Indonesia,158.91,Sheltered,0.0442,Population,305.47,1.46,0.2,75.0,36.25
47.39,4.0,300.44,Indonesia,158.91,Sheltered,0.0442,Population,305.47,1.46,0.2,75.0,0.62
49.62,8.0,262.15,Malaysia,65.21,Sheltered,0.0513,Population,305.89,-0.33,-0.62,75.0,20.0
49.62,8.0,262.15,Malaysia,65.21,Sheltered,0.0513,Population,305.89,-0.33,-0.62,75.0,8.75
47.2,4.0,301.52,Indonesia,318.53,Sheltered,0.0484,Colony,306.27,1.03,1.02,75.0,41.5
54.08,2.0,262.15,Malaysia,363.97,Sheltered,0.1713,Population,306.2,-0.91,-0.92,77.5,46.25
54.08,2.0,262.15,Malaysia,363.97,Sheltered,0.1713,Population,306.2,-0.91,-0.92,77.5,0.62
46.35,4.0,302.69,Indonesia,18.54,Sheltered,0.0541,Colony,305.57,0.61,0.59,78.21,55.0
46.35,4.0,262.15,Indonesia,85.35,Sheltered,0.0617,Colony,305.39,0.6,0.56,78.29,55.0
35.76,3.0,300.66,Indonesia,214.95,Sheltered,0.0416,Colony,305.54,1.56,-0.09,79.07,75.0
47.39,9.0,302.17,Indonesia,144.8,Sheltered,0.0372,Population,305.44,1.0,0.97,80.0,2.5
47.39,9.0,302.17,Indonesia,144.8,Sheltered,0.0372,Population,305.44,1.0,0.97,80.0,0.0
47.0,6.0,262.15,Indonesia,236.88,Sheltered,0.0372,Colony,305.25,0.6,0.44,81.0,10.62
